date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2026-03-01 00:00:00+00:00,2026,3,1,port784,Nacala,Mozambique,MOZ,1,1,0,0,0,2,2,2969,5100,0,0,0,8069,8069,0,49592,0,0,0,49592,49592
2026-03-01 00:00:00+00:00,2026,3,1,port896,Pemba,Mozambique,MOZ,0,0,2,0,0,2,2,0,0,3560,0,0,3560,3560,0,0,960,0,0,960,960
2026-03-01 00:00:00+00:00,2026,3,1,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-28 00:00:00+00:00,2026,2,28,port137,Beira,Mozambique,MOZ,0,2,1,0,1,3,4,0,20793,2293,0,0,23087,23087,0,28018,2534,0,0,30552,30552
2026-02-28 00:00:00+00:00,2026,2,28,port702,Maputo,Mozambique,MOZ,0,1,1,0,1,2,3,0,0,1417,0,13686,1417,15104,0,32169,3756,0,618,35925,36544
2026-02-28 00:00:00+00:00,2026,2,28,port784,Nacala,Mozambique,MOZ,2,0,0,0,0,2,2,4940,0,0,0,0,4940,4940,1459,0,0,0,0,1459,1459
2026-02-28 00:00:00+00:00,2026,2,28,port896,Pemba,Mozambique,MOZ,0,0,1,0,0,1,1,0,0,372,0,0,372,372,0,0,61,0,0,61,61
2026-02-28 00:00:00+00:00,2026,2,28,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-27 00:00:00+00:00,2026,2,27,port137,Beira,Mozambique,MOZ,1,0,1,0,0,2,2,1189,0,7576,0,0,8765,8765,0,0,0,0,0,0,0
2026-02-27 00:00:00+00:00,2026,2,27,port702,Maputo,Mozambique,MOZ,1,1,0,0,0,2,2,2661,0,0,0,0,2661,2661,820,116509,0,0,0,117329,117329
2026-02-27 00:00:00+00:00,2026,2,27,port784,Nacala,Mozambique,MOZ,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,33199,0,0,0,33199,33199
2026-02-27 00:00:00+00:00,2026,2,27,port896,Pemba,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-27 00:00:00+00:00,2026,2,27,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-26 00:00:00+00:00,2026,2,26,port137,Beira,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-26 00:00:00+00:00,2026,2,26,port702,Maputo,Mozambique,MOZ,0,2,0,0,1,2,3,0,22597,0,0,0,22597,22597,0,20344,0,0,0,20344,20344
2026-02-26 00:00:00+00:00,2026,2,26,port784,Nacala,Mozambique,MOZ,1,0,1,0,1,2,3,6595,0,3489,0,10650,10084,20734,0,0,0,0,0,0,0
2026-02-26 00:00:00+00:00,2026,2,26,port896,Pemba,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-26 00:00:00+00:00,2026,2,26,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-25 00:00:00+00:00,2026,2,25,port137,Beira,Mozambique,MOZ,1,1,1,0,0,3,3,363,13567,2293,0,0,16225,16225,0,11362,2534,0,0,13896,13896
2026-02-25 00:00:00+00:00,2026,2,25,port702,Maputo,Mozambique,MOZ,1,0,0,0,0,1,1,4556,0,0,0,0,4556,4556,0,0,0,0,0,0,0
2026-02-25 00:00:00+00:00,2026,2,25,port784,Nacala,Mozambique,MOZ,1,1,1,0,0,3,3,0,5100,1541,0,0,6642,6642,3088,49592,1773,0,0,54453,54453
